106.331284,29.4453301
106.331284,29.4453301
106.331284,29.4453301
106.331284,29.44533
106.331284,29.44533
106.3312839,29.4453298
106.3312839,29.4453298
106.3312839,29.4453298
106.3312839,29.4453298
106.3312839,29.4453298
106.3312838,29.4453297
106.3312838,29.4453297
106.3312837,29.4453297
106.3312837,29.4453297
106.3312837,29.4453297
106.3312837,29.4453296
106.3312837,29.4453296
106.3312836,29.4453295
106.3312836,29.4453295
106.3312836,29.4453295
106.3312835,29.4453295
106.3312835,29.4453295
106.3312835,29.4453294
106.3312835,29.4453294
106.3312835,29.4453294
106.3312833,29.4453293
106.3312833,29.4453293
106.3312833,29.4453292
106.3312833,29.4453292
106.3312833,29.4453292
106.3312833,29.4453292
106.3312833,29.4453292
106.3312832,29.4453292
106.3312832,29.4453292
106.3312832,29.4453292
106.3312832,29.4453291
106.3312832,29.4453291
106.3312831,29.4453291
106.3312831,29.4453291
106.3312829,29.4453291
106.3312829,29.4453291
106.3312828,29.445329
106.3312828,29.445329
106.3312826,29.445329
106.3312826,29.445329
106.3312825,29.445329
106.3312825,29.445329
106.3312825,29.445329
106.3312823,29.4453289
106.3312823,29.4453289
106.3312821,29.4453289
106.3312821,29.4453289
106.3312821,29.4453289
106.3312819,29.4453288
106.3312819,29.4453288
106.3312819,29.4453288
106.3312819,29.4453288
106.3312818,29.4453288
106.3312818,29.4453288
106.3312817,29.4453288
106.3312817,29.4453288
106.3312816,29.4453287
106.3312816,29.4453287
106.3312815,29.4453287
106.3312815,29.4453287
106.3312814,29.4453287
106.3312814,29.4453287
106.3312814,29.4453287
106.3312812,29.4453286
106.3312812,29.4453286
106.3312812,29.4453286
106.3312812,29.4453286
106.3312811,29.4453285
106.3312811,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312814,29.4453285
106.3312814,29.4453285
106.3312814,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453285
106.3312812,29.4453284
106.3312812,29.4453284
106.3312812,29.4453284
106.3312811,29.4453285
106.3312811,29.4453285
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312811,29.4453284
106.3312812,29.4453284
106.3312812,29.4453284
106.3312812,29.4453284
106.3312812,29.4453283
106.3312812,29.4453283
106.3312812,29.4453283
106.3312812,29.4453283
106.3312812,29.4453283
106.3312812,29.4453282
106.3312812,29.4453282
106.3312812,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312811,29.4453282
106.3312812,29.4453282
106.3312812,29.4453282
106.3312812,29.4453282
106.3312811,29.4453281
106.3312811,29.4453281
106.3312811,29.4453281
106.3312811,29.4453281
106.3312811,29.4453281
106.3312811,29.4453281
106.3312811,29.4453281
106.331281,29.4453281
106.331281,29.4453281
106.331281,29.4453281
106.331281,29.4453281
106.3312809,29.4453281
106.3312809,29.4453281
106.3312809,29.4453281
106.3312808,29.4453281
106.3312808,29.4453281
106.3312778,29.4453289
106.3312778,29.4453289
106.3312778,29.4453289
106.3312763,29.4453293
106.3312763,29.4453293
106.3312763,29.4453293
106.3312747,29.4453296
106.3312747,29.4453296
106.3312747,29.4453296
106.3312721,29.4453297
106.3312721,29.4453297
106.3312721,29.4453297
106.3312704,29.4453295
106.3312704,29.4453295
106.331268,29.4453294
106.331268,29.4453294
106.331268,29.4453294
106.3312668,29.4453294
106.3312668,29.4453294
106.3312668,29.4453294
106.3312659,29.4453293
106.3312659,29.4453293
106.3312642,29.4453291
106.3312642,29.4453291
106.3312642,29.4453291
106.3312634,29.4453292
106.3312634,29.4453292
106.3312634,29.4453292
106.3312619,29.445329
106.3312619,29.445329
106.3312619,29.445329
106.331261,29.4453289
106.331261,29.4453289
106.331261,29.4453289
106.3312601,29.4453288
106.3312601,29.4453288
106.3312583,29.4453283
106.3312583,29.4453283
106.3312583,29.4453283
106.3312572,29.4453281
106.3312572,29.4453281
106.3312572,29.4453281
106.3312562,29.4453279
106.3312562,29.4453279
106.3312544,29.4453273
106.3312544,29.4453273
106.3312544,29.4453273
106.3312537,29.4453271
106.3312537,29.4453271
106.3312537,29.4453271
106.3312523,29.4453266
106.3312523,29.4453266
106.3312517,29.4453264
106.3312517,29.4453264
106.3312517,29.4453264
106.3312513,29.4453262
106.3312513,29.4453262
106.3312514,29.4453262
106.3312514,29.4453262
106.3312514,29.4453262
106.3312513,29.4453261
106.3312513,29.4453261
106.3312513,29.445326
106.3312513,29.445326
106.3312513,29.445326
106.3312513,29.445326
106.3312513,29.445326
106.3312512,29.4453259
106.3312512,29.4453259
106.3312511,29.4453258
106.3312511,29.4453258
106.3312511,29.4453257
106.3312511,29.4453257
106.3312511,29.4453257
106.3312511,29.4453257
106.3312511,29.4453257
106.3312509,29.4453256
106.3312509,29.4453256
106.3312509,29.4453256
106.3312509,29.4453256
106.3312509,29.4453256
106.3312509,29.4453255
106.3312509,29.4453255
106.3312511,29.4453255
106.3312511,29.4453255
106.3312511,29.4453255
106.3312512,29.4453255
106.3312512,29.4453255
106.3312513,29.4453254
106.3312513,29.4453254
106.3312514,29.4453254
106.3312514,29.4453254
106.3312514,29.4453254
106.3312513,29.4453253
106.3312513,29.4453253
106.3312512,29.4453253
106.3312512,29.4453253
106.3312512,29.4453253
106.3312511,29.4453252
106.3312511,29.4453252
106.3312509,29.4453251
106.3312509,29.4453251
106.3312509,29.445325
106.3312509,29.445325
106.3312509,29.445325
106.3312509,29.445325
106.3312509,29.445325
106.3312509,29.4453249
106.3312509,29.4453249
106.3312509,29.4453249
106.3312509,29.4453249
106.3312509,29.4453249
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453248
106.3312509,29.4453247
106.3312509,29.4453247
106.3312509,29.4453247
106.3312509,29.4453247
